ID,地區,年月,複數原告,複數被告,賠償金額,總賠償金額,PDF
"TPEV,112,北簡,4616,20230630,1",台北,2023年06月,否,否,[187040],187040,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c4616%2c20230630%2c1.pdf
"TPEV,112,北簡,4833,20230707,1",台北,2023年07月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c4833%2c20230707%2c1.pdf
"TPEV,112,北簡,4857,20230731,1",台北,2023年07月,否,否,[277500],277500,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c4857%2c20230731%2c1.pdf
"TPEV,112,北簡,4861,20230727,1",台北,2023年07月,是,否,"[43730, 8192]",51922,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c4861%2c20230727%2c1.pdf
"TPEV,112,北簡,4868,20230621,1",台北,2023年06月,是,否,"[49743, 108015]",157758,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c4868%2c20230621%2c1.pdf
"TPEV,112,北簡,4869,20230616,1",台北,2023年06月,否,否,[135401],135401,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c4869%2c20230616%2c1.pdf
"TPEV,112,北簡,5008,20230626,1",台北,2023年06月,否,否,[151182],151182,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c5008%2c20230626%2c1.pdf
"TPEV,112,北簡,5057,20230629,1",台北,2023年06月,否,否,[519970],519970,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c5057%2c20230629%2c1.pdf
"TPEV,112,北簡,518,20230523,3",台北,2023年05月,否,否,[78295],78295,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c518%2c20230523%2c3.pdf
"TPEV,112,北簡,5254,20230615,1",台北,2023年06月,否,否,[737855],737855,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c5254%2c20230615%2c1.pdf
"TPEV,112,北簡,5321,20230721,1",台北,2023年07月,否,否,[97058],97058,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c5321%2c20230721%2c1.pdf
"TPEV,112,北簡,5373,20230725,1",台北,2023年07月,否,否,[157229],157229,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c5373%2c20230725%2c1.pdf
"TPEV,112,北簡,5396,20230725,2",台北,2023年07月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c5396%2c20230725%2c2.pdf
"TPEV,112,北簡,5399,20230713,1",台北,2023年07月,否,是,[53036],53036,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c5399%2c20230713%2c1.pdf
"TPEV,112,北簡,5402,20230720,1",台北,2023年07月,否,是,[112100],112100,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c5402%2c20230720%2c1.pdf
"TPEV,112,北簡,5478,20230630,1",台北,2023年06月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c5478%2c20230630%2c1.pdf
"TPEV,112,北簡,549,20230216,1",台北,2023年02月,是,否,"[17375, 6000]",23375,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c549%2c20230216%2c1.pdf
"TPEV,112,北簡,550,20230328,1",台北,2023年03月,否,否,[79550],79550,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c550%2c20230328%2c1.pdf
"TPEV,112,北簡,5511,20230531,1",台北,2023年05月,否,否,[2002860],2002860,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c5511%2c20230531%2c1.pdf
"TPEV,112,北簡,554,20230510,1",台北,2023年05月,否,否,[66155],66155,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c554%2c20230510%2c1.pdf
"TPEV,112,北簡,5607,20230724,1",台北,2023年07月,否,否,[41268],41268,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c5607%2c20230724%2c1.pdf
"TPEV,112,北簡,5690,20230705,1",台北,2023年07月,否,否,[102150],102150,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c5690%2c20230705%2c1.pdf
"TPEV,112,北簡,5701,20230613,1",台北,2023年06月,否,否,[56161],56161,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c5701%2c20230613%2c1.pdf
"TPEV,112,北簡,5783,20230613,1",台北,2023年06月,否,否,[26096],26096,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c5783%2c20230613%2c1.pdf
"TPEV,112,北簡,5861,20230630,1",台北,2023年06月,否,否,[30750],30750,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c5861%2c20230630%2c1.pdf
"TPEV,112,北簡,5896,20230626,1",台北,2023年06月,否,是,[24225],24225,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c5896%2c20230626%2c1.pdf
"TPEV,112,北簡,6007,20230620,1",台北,2023年06月,否,否,[139134],139134,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c6007%2c20230620%2c1.pdf
"TPEV,112,北簡,612,20230330,1",台北,2023年03月,否,否,[200000],200000,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c612%2c20230330%2c1.pdf
"TPEV,112,北簡,6144,20230628,1",台北,2023年06月,是,否,"[238311, 352188]",590499,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c6144%2c20230628%2c1.pdf
"TPEV,112,北簡,615,20230421,1",台北,2023年04月,否,否,[1176560],1176560,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c615%2c20230421%2c1.pdf
"TPEV,112,北簡,6156,20230720,1",台北,2023年07月,否,否,[64891],64891,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c6156%2c20230720%2c1.pdf
"TPEV,112,北簡,616,20230322,1",台北,2023年03月,否,否,[37035],37035,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c616%2c20230322%2c1.pdf
"TPEV,112,北簡,6190,20230724,1",台北,2023年07月,否,否,[53497],53497,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c6190%2c20230724%2c1.pdf
"TPEV,112,北簡,6191,20230705,1",台北,2023年07月,否,否,[82560],82560,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c6191%2c20230705%2c1.pdf
"TPEV,112,北簡,6409,20230711,1",台北,2023年07月,否,否,[80978],80978,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c6409%2c20230711%2c1.pdf
"TPEV,112,北簡,6422,20230710,1",台北,2023年07月,否,否,[92745],92745,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c6422%2c20230710%2c1.pdf
"TPEV,112,北簡,6473,20230630,1",台北,2023年06月,否,否,[43865],43865,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c6473%2c20230630%2c1.pdf
"TPEV,112,北簡,6647,20230726,1",台北,2023年07月,否,否,[806780],806780,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c6647%2c20230726%2c1.pdf
"TPEV,112,北簡,6722,20230718,1",台北,2023年07月,否,否,[80838],80838,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c6722%2c20230718%2c1.pdf
"TPEV,112,北簡,6787,20230718,1",台北,2023年07月,否,否,[67842],67842,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c6787%2c20230718%2c1.pdf
"TPEV,112,北簡,6958,20230727,1",台北,2023年07月,否,否,[293580],293580,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c6958%2c20230727%2c1.pdf
"TPEV,112,北簡,714,20230321,1",台北,2023年03月,否,否,[223243],223243,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c714%2c20230321%2c1.pdf
"TPEV,112,北簡,724,20230428,1",台北,2023年04月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c724%2c20230428%2c1.pdf
"TPEV,112,北簡,763,20230221,1",台北,2023年02月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c763%2c20230221%2c1.pdf
"TPEV,112,北簡,8041,20230731,1",台北,2023年07月,否,否,[97428],97428,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c8041%2c20230731%2c1.pdf
"TPEV,112,北簡,849,20230420,1",台北,2023年04月,否,否,[19247],19247,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c849%2c20230420%2c1.pdf
"TPEV,112,北簡,853,20230531,1",台北,2023年05月,否,否,[111196],111196,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c853%2c20230531%2c1.pdf
"TPEV,112,北簡,856,20230411,1",台北,2023年04月,否,否,[153724],153724,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c856%2c20230411%2c1.pdf
"TPEV,112,北簡,861,20230410,1",台北,2023年04月,否,否,[96704],96704,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c861%2c20230410%2c1.pdf
"TPEV,112,北簡,866,20230217,1",台北,2023年02月,否,否,[120240],120240,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c866%2c20230217%2c1.pdf
"TPEV,112,北簡,922,20230223,1",台北,2023年02月,否,否,[96160],96160,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c922%2c20230223%2c1.pdf
"TPEV,112,北簡,963,20230505,1",台北,2023年05月,否,否,[323204],323204,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c963%2c20230505%2c1.pdf
"TPEV,112,北簡,964,20230609,1",台北,2023年06月,否,否,[39648],39648,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c964%2c20230609%2c1.pdf
"TPEV,112,北簡,967,20230530,1",台北,2023年05月,否,否,[21600],21600,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c967%2c20230530%2c1.pdf
"TPEV,112,北訴,6,20230516,1",台北,2023年05月,否,是,[300785],300785,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e8%a8%b4%2c6%2c20230516%2c1.pdf
"TPEV,112,北訴,9,20230706,2",台北,2023年07月,否,是,[336296],336296,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e8%a8%b4%2c9%2c20230706%2c2.pdf
"TPEV,112,北重訴,6,20230406,1",台北,2023年04月,是,否,"[4078703, 200000, 200000, 200000, 200000]",4878703,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e9%87%8d%e8%a8%b4%2c6%2c20230406%2c1.pdf
"TTEV,111,東原小,138,20230201,1",台東,2023年02月,否,否,[20077],20077,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e5%8e%9f%e5%b0%8f%2c138%2c20230201%2c1.pdf
"TTEV,111,東原小,96,20230112,1",台東,2023年01月,否,是,[2760],2760,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e5%8e%9f%e5%b0%8f%2c96%2c20230112%2c1.pdf
"TTEV,111,東原小,99,20221020,1",台東,2022年10月,否,否,[19981],19981,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e5%8e%9f%e5%b0%8f%2c99%2c20221020%2c1.pdf
"TTEV,111,東原簡,19,20220525,1",台東,2022年05月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e5%8e%9f%e7%b0%a1%2c19%2c20220525%2c1.pdf
"TTEV,111,東原簡,20,20220921,2",台東,2022年09月,否,否,[44000],44000,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e5%8e%9f%e7%b0%a1%2c20%2c20220921%2c2.pdf
"TTEV,111,東原簡,23,20220624,1",台東,2022年06月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e5%8e%9f%e7%b0%a1%2c23%2c20220624%2c1.pdf
"TTEV,111,東原簡,26,20230428,1",台東,2023年04月,否,否,[332440],332440,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e5%8e%9f%e7%b0%a1%2c26%2c20230428%2c1.pdf
"TTEV,111,東原簡,27,20221229,1",台東,2022年12月,否,是,[71208],71208,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e5%8e%9f%e7%b0%a1%2c27%2c20221229%2c1.pdf
"TTEV,111,東小,119,20230306,1",台東,2023年03月,否,否,[23380],23380,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e5%b0%8f%2c119%2c20230306%2c1.pdf
"TTEV,111,東小,120,20220727,1",台東,2022年07月,否,否,[45100],45100,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e5%b0%8f%2c120%2c20220727%2c1.pdf
"TTEV,111,東小,122,20220927,1",台東,2022年09月,否,否,[27424],27424,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e5%b0%8f%2c122%2c20220927%2c1.pdf
"TTEV,111,東小,124,20221027,1",台東,2022年10月,否,否,[17290],17290,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e5%b0%8f%2c124%2c20221027%2c1.pdf
"TTEV,111,東小,134,20220930,1",台東,2022年09月,否,否,[12853],12853,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e5%b0%8f%2c134%2c20220930%2c1.pdf
"TTEV,111,東小,148,20230512,1",台東,2023年05月,否,否,[6492],6492,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e5%b0%8f%2c148%2c20230512%2c1.pdf
"TTEV,111,東小,149,20230505,1",台東,2023年05月,否,否,[1375],1375,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e5%b0%8f%2c149%2c20230505%2c1.pdf
"TTEV,111,東小,158,20220930,1",台東,2022年09月,否,否,[30496],30496,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e5%b0%8f%2c158%2c20220930%2c1.pdf
"TTEV,111,東小,161,20230317,1",台東,2023年03月,否,否,[6425],6425,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e5%b0%8f%2c161%2c20230317%2c1.pdf
"TTEV,111,東小,164,20220916,1",台東,2022年09月,否,否,[24504],24504,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e5%b0%8f%2c164%2c20220916%2c1.pdf
"TTEV,111,東小,175,20221102,1",台東,2022年11月,否,否,[58740],58740,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e5%b0%8f%2c175%2c20221102%2c1.pdf
"TTEV,111,東小,194,20221124,1",台東,2022年11月,否,否,[3049],3049,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e5%b0%8f%2c194%2c20221124%2c1.pdf
"TTEV,111,東小,196,20230509,2",台東,2023年05月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e5%b0%8f%2c196%2c20230509%2c2.pdf
"TTEV,111,東小,229,20221222,1",台東,2022年12月,否,否,[20748],20748,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e5%b0%8f%2c229%2c20221222%2c1.pdf
"TTEV,111,東小,233,20221202,1",台東,2022年12月,否,否,[20100],20100,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e5%b0%8f%2c233%2c20221202%2c1.pdf
"TTEV,111,東小,235,20230321,1",台東,2023年03月,否,否,[36700],36700,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e5%b0%8f%2c235%2c20230321%2c1.pdf
"TTEV,111,東小,28,20220520,1",台東,2022年05月,否,否,[7525],7525,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e5%b0%8f%2c28%2c20220520%2c1.pdf
"TTEV,111,東小,38,20220328,1",台東,2022年03月,否,否,[41638],41638,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e5%b0%8f%2c38%2c20220328%2c1.pdf
"TTEV,111,東小,48,20220727,1",台東,2022年07月,否,否,[7829],7829,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e5%b0%8f%2c48%2c20220727%2c1.pdf
"TTEV,111,東小,51,20220524,1",台東,2022年05月,否,否,[10515],10515,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e5%b0%8f%2c51%2c20220524%2c1.pdf
"TTEV,111,東小,53,20220627,2",台東,2022年06月,否,否,[29482],29482,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e5%b0%8f%2c53%2c20220627%2c2.pdf
"TTEV,111,東小,54,20220824,1",台東,2022年08月,否,否,[73778],73778,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e5%b0%8f%2c54%2c20220824%2c1.pdf
"TTEV,111,東小,77,20220615,1",台東,2022年06月,否,否,[66753],66753,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e5%b0%8f%2c77%2c20220615%2c1.pdf
"TTEV,111,東小,79,20220616,1",台東,2022年06月,否,否,[57640],57640,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e5%b0%8f%2c79%2c20220616%2c1.pdf
"TTEV,111,東小,81,20220824,1",台東,2022年08月,否,否,[37738],37738,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e5%b0%8f%2c81%2c20220824%2c1.pdf
"TTEV,111,東簡,122,20230606,1",台東,2023年06月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e7%b0%a1%2c122%2c20230606%2c1.pdf
"TTEV,111,東簡,125,20221228,1",台東,2022年12月,是,否,"[73283, 614]",73897,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e7%b0%a1%2c125%2c20221228%2c1.pdf
"TTEV,111,東簡,126,20221228,1",台東,2022年12月,否,是,[13845],13845,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e7%b0%a1%2c126%2c20221228%2c1.pdf
"TTEV,111,東簡,127,20221017,1",台東,2022年10月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e7%b0%a1%2c127%2c20221017%2c1.pdf
"TTEV,111,東簡,137,20221205,1",台東,2022年12月,否,否,[705349],705349,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e7%b0%a1%2c137%2c20221205%2c1.pdf
"TTEV,111,東簡,160,20230519,2",台東,2023年05月,否,否,[222266],222266,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e7%b0%a1%2c160%2c20230519%2c2.pdf
"TTEV,111,東簡,167,20230725,1",台東,2023年07月,是,否,"[2023917, 1800000]",3823917,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e7%b0%a1%2c167%2c20230725%2c1.pdf
"TTEV,111,東簡,175,20230605,1",台東,2023年06月,否,否,[2576009],2576009,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e7%b0%a1%2c175%2c20230605%2c1.pdf
"TTEV,111,東簡,182,20230616,1",台東,2023年06月,否,是,[54687],54687,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e7%b0%a1%2c182%2c20230616%2c1.pdf
"TTEV,111,東簡,183,20221102,1",台東,2022年11月,否,是,[60000],60000,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e7%b0%a1%2c183%2c20221102%2c1.pdf
"TTEV,111,東簡,200,20230110,1",台東,2023年01月,否,否,[125000],125000,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e7%b0%a1%2c200%2c20230110%2c1.pdf
"TTEV,111,東簡,202,20230428,1",台東,2023年04月,否,否,[55611],55611,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e7%b0%a1%2c202%2c20230428%2c1.pdf
"TTEV,111,東簡,253,20230609,1",台東,2023年06月,否,否,[18304],18304,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e7%b0%a1%2c253%2c20230609%2c1.pdf
"TTEV,111,東簡,272,20230302,1",台東,2023年03月,否,否,[314754],314754,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e7%b0%a1%2c272%2c20230302%2c1.pdf
"TTEV,111,東簡,59,20230428,1",台東,2023年04月,是,是,"[7155, 4240, 4240, 224013]",239648,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e7%b0%a1%2c59%2c20230428%2c1.pdf
"TTEV,111,東簡,76,20230331,1",台東,2023年03月,否,否,[69559],69559,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e7%b0%a1%2c76%2c20230331%2c1.pdf
"TTEV,111,東簡,91,20230523,1",台東,2023年05月,否,否,[125645],125645,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/111%2c%e6%9d%b1%e7%b0%a1%2c91%2c20230523%2c1.pdf
"TTEV,112,東原小,38,20230526,1",台東,2023年05月,否,否,[7905],7905,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/112%2c%e6%9d%b1%e5%8e%9f%e5%b0%8f%2c38%2c20230526%2c1.pdf
"TTEV,112,東小,35,20230516,1",台東,2023年05月,否,否,[8155],8155,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/112%2c%e6%9d%b1%e5%b0%8f%2c35%2c20230516%2c1.pdf
"TTEV,112,東小,36,20230428,1",台東,2023年04月,否,否,[31221],31221,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/112%2c%e6%9d%b1%e5%b0%8f%2c36%2c20230428%2c1.pdf
"TTEV,112,東小,72,20230605,1",台東,2023年06月,否,否,[9549],9549,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/112%2c%e6%9d%b1%e5%b0%8f%2c72%2c20230605%2c1.pdf
"TTEV,112,東小,73,20230613,1",台東,2023年06月,否,否,[6380],6380,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/112%2c%e6%9d%b1%e5%b0%8f%2c73%2c20230613%2c1.pdf
"TTEV,112,東小,74,20230630,1",台東,2023年06月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/112%2c%e6%9d%b1%e5%b0%8f%2c74%2c20230630%2c1.pdf
"TTEV,112,東小,81,20230616,1",台東,2023年06月,否,否,[6960],6960,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/112%2c%e6%9d%b1%e5%b0%8f%2c81%2c20230616%2c1.pdf
"TTEV,112,東小,85,20230710,1",台東,2023年07月,否,否,[12033],12033,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/112%2c%e6%9d%b1%e5%b0%8f%2c85%2c20230710%2c1.pdf
"TTEV,112,東小,87,20230620,1",台東,2023年06月,否,否,[33470],33470,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/112%2c%e6%9d%b1%e5%b0%8f%2c87%2c20230620%2c1.pdf
"TTEV,112,東小,9,20230406,1",台東,2023年04月,否,否,[4285],4285,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/112%2c%e6%9d%b1%e5%b0%8f%2c9%2c20230406%2c1.pdf
"TTEV,112,東小,98,20230718,1",台東,2023年07月,否,否,[82219],82219,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/112%2c%e6%9d%b1%e5%b0%8f%2c98%2c20230718%2c1.pdf
"TTEV,112,東簡,5,20230713,1",台東,2023年07月,否,否,[131232],131232,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/112%2c%e6%9d%b1%e7%b0%a1%2c5%2c20230713%2c1.pdf
"TTEV,112,東簡,52,20230629,1",台東,2023年06月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/112%2c%e6%9d%b1%e7%b0%a1%2c52%2c20230629%2c1.pdf
"TTEV,112,東簡,65,20230718,1",台東,2023年07月,否,否,[364589],364589,https://data.judicial.gov.tw/opendl/JDocFile/TTEV/112%2c%e6%9d%b1%e7%b0%a1%2c65%2c20230718%2c1.pdf
"TYDV,109,簡上附民移簡,28,20220616,1",桃園,2022年06月,是,否,"[84930, 664661]",749591,https://data.judicial.gov.tw/opendl/JDocFile/TYDV/109%2c%e7%b0%a1%e4%b8%8a%e9%99%84%e6%b0%91%e7%a7%bb%e7%b0%a1%2c28%2c20220616%2c1.pdf
"TYDV,111,原簡上,10,20230117,1",桃園,2023年01月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/TYDV/111%2c%e5%8e%9f%e7%b0%a1%e4%b8%8a%2c10%2c20230117%2c1.pdf
"TYDV,111,小上,123,20230224,1",桃園,2023年02月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/TYDV/111%2c%e5%b0%8f%e4%b8%8a%2c123%2c20230224%2c1.pdf
"TYDV,111,小上,150,20230525,1",桃園,2023年05月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/TYDV/111%2c%e5%b0%8f%e4%b8%8a%2c150%2c20230525%2c1.pdf
