站名,平均氣溫,絕對最高氣溫,絕對最低氣溫,總日照時數h,總日射量MJ/ m2,Year,Month,行政區,days_in_month,平均每日日照時數,平均每日日射量,ESH
南改斗南分場,27.2,36.2,19.4,296.8,578.8,2020,5,雲林縣,31,9.574193548387097,18.67096774193548,5.186794838709677
農試嘉義分所,26.8,35.9,19.4,283.3,539.0,2020,5,嘉義市,31,9.138709677419357,17.387096774193548,4.830135483870968
南改義竹分場,27.3,34.6,20.7,295.7,599.5,2020,5,嘉義縣,31,9.538709677419355,19.33870967741936,5.3722935483870975
畜試所,27.4,37.5,21.9,285.4,590.5,2020,5,臺南市,31,9.206451612903225,19.048387096774192,5.29164193548387
臺南農改,27.3,36.8,20.9,287.4,595.2,2020,5,臺南市,31,9.270967741935484,19.200000000000003,5.333760000000001
農試鳳山分所,27.9,35.7,21.9,283.8,600.1,2020,5,高雄市,31,9.15483870967742,19.358064516129037,5.377670322580646
高改旗南分場,27.5,35.7,20.6,281.3,575.5,2020,5,高雄市,31,9.074193548387097,18.56451612903226,5.157222580645161
畜試南區分所,27.7,33.7,22.6,285.6,577.6,2020,5,屏東縣,31,9.212903225806452,18.63225806451613,5.176041290322581
高雄農改,28,37.8,22.5,296.9,752.3,2020,5,屏東縣,31,9.577419354838709,24.26774193548387,6.741578709677419
花改蘭陽分場,25.2,32.3,20.4,243.5,421.7,2020,5,宜蘭縣,31,7.854838709677419,13.603225806451611,3.7789761290322574
花蓮農改,25.2,32.9,20.3,228.3,379.7,2020,5,花蓮縣,31,7.364516129032259,12.248387096774191,3.40260193548387
東改班鳩分場,25.4,34.8,19.9,203.7,357.1,2020,5,臺東縣,31,6.570967741935483,11.519354838709678,3.2000767741935485
東改賓朗果園,24.3,33.7,18.9,203.8,357.6,2020,5,臺東縣,31,6.574193548387097,11.535483870967743,3.204557419354839
茶改東部分場,25.8,35.4,19.6,238.6,462.3,2020,5,臺東縣,31,7.696774193548387,14.912903225806453,4.142804516129033
茶改北部分場,26.5,34.4,22,281.9,558.1,2020,6,新北市,30,9.396666666666668,18.60333333333333,5.168005999999999
桃園農改,28.6,33.2,23.4,315.5,680.7,2020,6,桃園市,30,10.516666666666667,22.69,6.303282
茶改場,27.1,34.65,22.7,280.9,577.15,2020,6,桃園市,30,9.363333333333332,19.238333333333333,5.344409
農工中心,28.9,34.8,22.9,317.9,666.8,2020,6,桃園市,30,10.596666666666666,22.226666666666667,6.174568
桃改五峰分場,23.3,31.7,18.7,302.2,603.8,2020,6,新竹縣,30,10.073333333333332,20.126666666666665,5.591188
畜試北區分所,28.4,34.3,22.4,303.0,659.1,2020,6,苗栗縣,30,10.1,21.97,6.103266
苗改生物防治研究中心,27.3,35.2,20.2,300.5,647.6,2020,6,苗栗縣,30,10.016666666666667,21.586666666666662,5.996775999999999
苗栗農改,29.6,35.8,23.1,303.9,646.3,2020,6,苗栗縣,30,10.13,21.543333333333333,5.984738
種苗繁殖,26.4,33.1,20.2,301.2,629.1,2020,6,台中市,30,10.04,20.97,5.825466
農業試驗所,27.65,35.2,22.6,277.05,528.65,2020,6,台中市,30,9.235,17.621666666666666,4.895299
臺中農改,29.3,35.9,22.6,315.8,638.5,2020,6,彰化縣,30,10.526666666666667,21.28333333333333,5.912509999999999
臺大溪頭,20.6,27.1,15.7,230.1,375.5,2020,6,南投縣,30,7.67,12.516666666666667,3.4771300000000003
茶改中部分場,23.4,30.1,17.8,280.8,529.0,2020,6,南投縣,30,9.36,17.633333333333333,4.89854
茶改南部分場,26.1,33.4,20.9,299.5,595.9,2020,6,南投縣,30,9.983333333333333,19.863333333333333,5.518034
南改斗南分場,29,37.5,22.5,308.4,634.6,2020,6,雲林縣,30,10.28,21.15333333333333,5.876395999999999
農試嘉義分所,28.6,36.1,22,302.8,626.8,2020,6,嘉義市,30,10.093333333333334,20.89333333333333,5.804167999999999
南改義竹分場,29.1,35.2,23.4,309.6,662.7,2020,6,嘉義縣,30,10.32,22.09,6.136602
畜試所,28.7,36.1,23,299.7,614.7,2020,6,臺南市,30,9.99,20.49,5.6921219999999995
臺南農改,28.9,35.4,23.2,302.0,625.3,2020,6,臺南市,30,10.066666666666666,20.84333333333333,5.790277999999999
農試鳳山分所,29.5,35.5,23.5,315.8,692.3,2020,6,高雄市,30,10.526666666666667,23.076666666666664,6.410697999999999
高改旗南分場,28.9,36.5,22.3,314.8,660.8,2020,6,高雄市,30,10.493333333333334,22.026666666666664,6.119007999999999
畜試南區分所,29.5,33.9,23.9,325.9,728.5,2020,6,屏東縣,30,10.863333333333332,24.28333333333333,6.745909999999999
高雄農改,29.4,36.2,22.5,330.2,861.0,2020,6,屏東縣,30,11.006666666666666,28.7,7.97286
花改蘭陽分場,28.4,35.8,23.3,293.5,617.6,2020,6,宜蘭縣,30,9.783333333333331,20.586666666666662,5.718975999999999
花蓮農改,28.4,34.5,22.8,294.3,612.8,2020,6,花蓮縣,30,9.81,20.426666666666662,5.674527999999999
東改班鳩分場,27.7,36.2,22,295.8,594.0,2020,6,臺東縣,30,9.86,19.8,5.50044
東改賓朗果園,26.5,34.4,21.1,300.4,608.9,2020,6,臺東縣,30,10.013333333333332,20.296666666666667,5.638414
茶改東部分場,28.1,36.6,21.6,308.6,652.7,2020,6,臺東縣,30,10.286666666666669,21.756666666666668,6.044002
茶改北部分場,26.5,34.8,21.1,290.3,606.7,2020,7,新北市,31,9.36451612903226,19.570967741935487,5.436814838709678
桃園農改,29.7,36.7,25.3,326.2,719.3,2020,7,桃園市,31,10.52258064516129,23.203225806451613,6.445856129032258
茶改場,29.3,37,23.3,324.7,713.7,2020,7,桃園市,31,10.474193548387095,23.02258064516129,6.395672903225806
農工中心,30,36.4,23.4,318.2,659.0,2020,7,桃園市,31,10.264516129032256,21.258064516129032,5.905490322580645
桃改五峰分場,23.7,32.8,19.4,288.9,538.8,2020,7,新竹縣,31,9.319354838709677,17.38064516129032,4.828343225806451
畜試北區分所,29.2,36.5,22.9,317.6,671.0,2020,7,苗栗縣,31,10.24516129032258,21.64516129032258,6.013025806451613
苗改生物防治研究中心,27.5,36.2,20.9,311.7,667.1,2020,7,苗栗縣,31,10.05483870967742,21.51935483870968,5.978076774193549
苗栗農改,28.85,37.2,23.4,316.0,630.0,2020,7,苗栗縣,31,10.193548387096774,20.32258064516129,5.645612903225806
種苗繁殖,26.9,33.9,21.6,313.7,648.2,2020,7,台中市,31,10.119354838709675,20.90967741935484,5.808708387096774
農業試驗所,29.4,36.4,22.5,308.1,647.3,2020,7,台中市,31,9.938709677419356,20.88064516129032,5.800643225806451
臺中農改,30,36.3,24.2,324.8,649.6,2020,7,彰化縣,31,10.47741935483871,20.95483870967742,5.821254193548388
臺大溪頭,21.1,28.9,16.3,231.8,380.7,2020,7,南投縣,31,7.47741935483871,12.28064516129032,3.4115632258064505
茶改中部分場,23.6,30.5,17.9,285.2,539.2,2020,7,南投縣,31,9.2,17.393548387096775,4.831927741935484
茶改南部分場,26.2,33.9,20.7,289.5,592.3,2020,7,南投縣,31,9.338709677419354,19.106451612903225,5.3077722580645155
南改斗南分場,29.5,38.1,23.2,315.0,640.1,2020,7,雲林縣,31,10.161290322580646,20.648387096774197,5.7361219354838715
農試嘉義分所,28.8,36.9,22.5,307.9,621.2,2020,7,嘉義市,31,9.932258064516128,20.038709677419355,5.566753548387097
南改義竹分場,29.5,35.4,23,321.8,649.6,2020,7,嘉義縣,31,10.380645161290325,20.95483870967742,5.821254193548388
畜試所,29,36.4,23.4,306.0,604.0,2020,7,臺南市,31,9.870967741935484,19.483870967741936,5.41261935483871
臺南農改,28.8,36.1,23.5,305.7,612.4,2020,7,臺南市,31,9.861290322580643,19.75483870967742,5.487894193548387
農試鳳山分所,29.4,35.5,23.6,296.1,604.7,2020,7,高雄市,31,9.551612903225807,19.506451612903227,5.418892258064516
高改旗南分場,28.6,36.2,22.6,299.5,622.0,2020,7,高雄市,31,9.661290322580646,20.06451612903226,5.573922580645162
畜試南區分所,29.6,35,23.9,316.9,686.1,2020,7,屏東縣,31,10.22258064516129,22.13225806451613,6.1483412903225805
高雄農改,29.1,36.7,23.2,310.9,812.1,2020,7,屏東縣,31,10.029032258064516,26.19677419354839,7.277463870967742
花改蘭陽分場,29.1,35.6,23.9,305.4,664.7,2020,7,宜蘭縣,31,9.851612903225806,21.44193548387097,5.956569677419355
花蓮農改,28.7,34.6,22.6,299.5,648.1,2020,7,花蓮縣,31,9.661290322580646,20.906451612903226,5.807812258064516
東改班鳩分場,28.1,36.1,22.4,295.8,591.2,2020,7,臺東縣,31,9.541935483870969,19.070967741935487,5.297914838709678
東改賓朗果園,26.9,35.5,21.6,299.3,591.2,2020,7,臺東縣,31,9.65483870967742,19.070967741935487,5.297914838709678
茶改東部分場,28.4,37.9,22.3,308.3,691.4,2020,7,臺東縣,31,9.94516129032258,22.30322580645161,6.195836129032258
茶改北部分場,26.2,33.7,22.3,291.4,593.7,2020,8,新北市,31,9.4,19.151612903225807,5.320318064516129
桃園農改,28.9,37,24.3,307.8,652.0,2020,8,桃園市,31,9.929032258064517,21.032258064516128,5.8427612903225805
茶改場,27.9,35.9,22.5,295.3,610.2,2020,8,桃園市,31,9.525806451612905,19.68387096774193,5.468179354838709
農工中心,28.7,35.9,23.4,290.9,577.1,2020,8,桃園市,31,9.383870967741936,18.616129032258065,5.17156064516129
桃改五峰分場,22.5,31.2,18.3,249.8,428.5,2020,8,新竹縣,31,8.058064516129033,13.82258064516129,3.839912903225806
畜試北區分所,27.9,34.8,22.4,309.6,594.6,2020,8,苗栗縣,31,9.98709677419355,19.18064516129032,5.328383225806451
苗改生物防治研究中心,*26.4,*34.6,20.2,,,2020,8,苗栗縣,31,,,
苗栗農改,28.1,36.4,22.2,301.7,552.6,2020,8,苗栗縣,31,9.73225806451613,17.825806451612905,4.952009032258065
種苗繁殖,25.7,32.8,20.3,295.4,596.8,2020,8,台中市,31,9.529032258064516,19.251612903225805,5.348098064516129
農業試驗所,28.2,35.5,23.5,302.1,631.6,2020,8,台中市,31,9.74516129032258,20.374193548387098,5.659950967741936
臺中農改,28.6,35.9,23.3,297.5,597.5,2020,8,彰化縣,31,9.596774193548388,19.274193548387096,5.354370967741935
臺大溪頭,20.9,28.8,16.7,218.5,357.4,2020,8,南投縣,31,7.048387096774194,11.529032258064516,3.2027651612903227
茶改中部分場,23.2,30.2,18.4,268.0,471.1,2020,8,南投縣,31,8.64516129032258,15.196774193548388,4.221663870967742
茶改南部分場,25.6,32.7,20.5,269.0,530.7,2020,8,南投縣,31,8.67741935483871,17.11935483870968,4.755756774193548
南改斗南分場,28.2,36.7,22.9,283.4,591.3,2020,8,雲林縣,31,9.141935483870968,19.074193548387097,5.298810967741935
農試嘉義分所,27.4,35.6,22.3,267.7,529.1,2020,8,嘉義市,31,8.635483870967741,17.067741935483873,4.74141870967742
南改義竹分場,28,35.2,22.9,281.8,565.3,2020,8,嘉義縣,31,9.09032258064516,18.23548387096774,5.065817419354838
畜試所,27.4,35.5,22.7,260.8,514.1,2020,8,臺南市,31,8.412903225806453,16.583870967741937,4.6069993548387105
臺南農改,27.4,35.3,22.7,262.2,524.8,2020,8,臺南市,31,8.458064516129031,16.929032258064513,4.702885161290322
農試鳳山分所,27.7,35.1,23.2,252.2,493.6,2020,8,高雄市,31,8.135483870967741,15.922580645161291,4.423292903225807
高改旗南分場,27.1,35.2,22.6,249.9,507.8,2020,8,高雄市,31,8.061290322580644,16.380645161290325,4.550543225806452
畜試南區分所,28.1,33.9,23.4,255.7,497.2,2020,8,屏東縣,31,8.248387096774193,16.038709677419355,4.455553548387097
高雄農改,27.4,36.2,23.2,263.3,643.4,2020,8,屏東縣,31,8.493548387096775,20.75483870967742,5.765694193548387
花改蘭陽分場,28.7,36.3,23.5,302.1,635.8,2020,8,宜蘭縣,31,9.74516129032258,20.50967741935484,5.697588387096775
花蓮農改,28.2,34.2,23.3,294.4,640.1,2020,8,花蓮縣,31,9.496774193548386,20.648387096774197,5.7361219354838715
東改班鳩分場,26.9,35.2,22.4,268.2,546.1,2020,8,臺東縣,31,8.651612903225805,17.616129032258065,4.89376064516129
東改賓朗果園,*25.7,*33.2,20.9,,,2020,8,臺東縣,31,,,
茶改東部分場,27.2,35.9,22.5,282.8,617.2,2020,8,臺東縣,31,9.12258064516129,19.90967741935484,5.530908387096774
茶改北部分場,23.8,33.3,17.6,221.3,415.7,2020,9,新北市,30,7.376666666666667,13.856666666666666,3.8493819999999994
桃園農改,26.5,34.4,19.6,254.9,516.3,2020,9,桃園市,30,8.496666666666666,17.209999999999997,4.780937999999999
茶改場,25.6,34.5,18.6,251.2,476.1,2020,9,桃園市,30,8.373333333333333,15.87,4.408685999999999
農工中心,26.3,34.9,19.1,239.9,446.9,2020,9,桃園市,30,7.996666666666667,14.896666666666668,4.138294
桃改五峰分場,21.3,29.7,16.3,218.0,404.7,2020,9,新竹縣,30,7.266666666666667,13.49,3.747522
畜試北區分所,26.4,35,17.7,281.3,551.8,2020,9,苗栗縣,30,9.376666666666669,18.39333333333333,5.109667999999999
苗改生物防治研究中心,25.1,34.2,15.2,268.2,502.8,2020,9,苗栗縣,30,8.94,16.76,4.655928
苗栗農改,26.6,35.3,18.2,279.6,533.1,2020,9,苗栗縣,30,9.32,17.77,4.936506
種苗繁殖,25,32.1,18.6,284.6,541.3,2020,9,台中市,30,9.486666666666668,18.043333333333333,5.0124379999999995
農業試驗所,27.9,34.7,20.6,289.3,621.3,2020,9,台中市,30,9.643333333333334,20.71,5.753238
臺中農改,28,35,21.5,294.7,599.1,2020,9,彰化縣,30,9.823333333333332,19.97,5.5476659999999995
臺大溪頭,20.4,27.3,15.3,203.2,363.3,2020,9,南投縣,30,6.7733333333333325,12.11,3.3641579999999998
茶改中部分場,23.2,30.1,17.4,272.2,465.8,2020,9,南投縣,30,9.073333333333332,15.526666666666667,4.313308
茶改南部分場,25.3,32.4,18.4,268.3,526.0,2020,9,南投縣,30,8.943333333333333,17.533333333333335,4.870760000000001
南改斗南分場,27.9,36.5,19.9,294.0,609.6,2020,9,雲林縣,30,9.8,20.32,5.644896
農試嘉義分所,27.2,35,19.2,295.4,569.5,2020,9,嘉義市,30,9.846666666666666,18.98333333333333,5.273569999999999
南改義竹分場,28.1,34.9,20.7,302.7,594.3,2020,9,嘉義縣,30,10.09,19.81,5.5032179999999995
畜試所,27.7,34.6,20.7,296.8,570.8,2020,9,臺南市,30,9.893333333333334,19.026666666666664,5.285607999999999
臺南農改,27.7,34.9,19.7,298.7,575.4,2020,9,臺南市,30,9.956666666666669,19.18,5.3282039999999995
農試鳳山分所,28.5,34.3,21.2,285.3,555.9,2020,9,高雄市,30,9.51,18.53,5.147634
高改旗南分場,*28.0,*35.1,20.3,,,2020,9,高雄市,30,,,
畜試南區分所,28.2,35.1,24.3,294.7,629.3,2020,9,屏東縣,30,9.823333333333332,20.976666666666667,5.827318
高雄農改,28.1,35.5,21.2,286.2,757.2,2020,9,屏東縣,30,9.54,25.24,7.011671999999999
花改蘭陽分場,26.4,34.4,20.6,223.0,413.3,2020,9,宜蘭縣,30,7.433333333333334,13.776666666666667,3.827158
花蓮農改,26.4,34.4,-28.7,228.7,430.6,2020,9,花蓮縣,30,7.623333333333333,14.353333333333332,3.9873559999999992
東改班鳩分場,25.8,34.4,20.5,225.1,407.3,2020,9,臺東縣,30,7.503333333333333,13.576666666666666,3.7715979999999996
東改賓朗果園,24.7,32.9,19.2,225.9,425.9,2020,9,臺東縣,30,7.53,14.196666666666664,3.943833999999999
茶改東部分場,26.2,36,19.9,241.0,502.3,2020,9,臺東縣,30,8.033333333333333,16.743333333333332,4.651298
茶改北部分場,20.7,31,15.2,147.1,236.1,2020,10,新北市,31,4.745161290322581,7.616129032258065,2.1157606451612905
桃園農改,23.8,32,18.2,268.3,506.1,2020,10,桃園市,31,8.654838709677419,16.325806451612905,4.535309032258065
茶改場,22.8,32.8,16.4,252.0,482.1,2020,10,桃園市,31,8.129032258064516,15.551612903225807,4.320238064516129
農工中心,23.4,32.6,17.4,219.4,378.6,2020,10,桃園市,31,7.077419354838709,12.212903225806452,3.392744516129032
桃改五峰分場,18.9,28.3,11.8,200.6,390.9,2020,10,新竹縣,31,6.470967741935484,12.609677419354838,3.502968387096774
畜試北區分所,24,32.9,16.3,275.4,539.6,2020,10,苗栗縣,31,8.883870967741935,17.406451612903226,4.835512258064516
苗改生物防治研究中心,23,33.7,14.4,275.0,537.4,2020,10,苗栗縣,31,8.870967741935484,17.335483870967742,4.815797419354839
苗栗農改,23.9,33.9,14.5,269.9,532.8,2020,10,苗栗縣,31,8.706451612903225,17.187096774193545,4.774575483870967
種苗繁殖,22.7,31.8,15.3,280.3,505.3,2020,10,台中市,31,9.041935483870969,16.3,4.5281400000000005
農業試驗所,25.8,34.2,18.7,280.9,565.4,2020,10,台中市,31,9.061290322580644,18.238709677419354,5.066713548387097
臺中農改,25.3,33.6,18.7,280.7,547.1,2020,10,彰化縣,31,9.05483870967742,17.648387096774194,4.9027219354838705
臺大溪頭,18.45,26.2,13.3,170.25,253.1,2020,10,南投縣,31,5.491935483870968,8.164516129032258,2.268102580645161
茶改中部分場,22,30,16.5,270.3,457.0,2020,10,南投縣,31,8.719354838709679,14.741935483870968,4.095309677419355
茶改南部分場,23.6,32.2,17.8,250.1,437.3,2020,10,南投縣,31,8.067741935483872,14.106451612903228,3.9187722580645166
南改斗南分場,25.6,35.4,18.7,280.1,531.2,2020,10,雲林縣,31,9.035483870967743,17.135483870967743,4.760237419354839
農試嘉義分所,25,34.5,18.3,278.5,509.5,2020,10,嘉義市,31,8.983870967741936,16.43548387096774,4.565777419354838
南改義竹分場,25.6,33.3,18.8,287.5,538.7,2020,10,嘉義縣,31,9.274193548387096,17.37741935483871,4.827447096774193
畜試所,25.8,33.7,19.5,277.2,500.1,2020,10,臺南市,31,8.941935483870967,16.13225806451613,4.481541290322581
臺南農改,25.7,33.7,18.9,279.7,507.0,2020,10,臺南市,31,9.02258064516129,16.35483870967742,4.543374193548387
農試鳳山分所,26.7,33.1,19.7,261.7,446.1,2020,10,高雄市,31,8.441935483870967,14.390322580645162,3.9976316129032257
高改旗南分場,26.4,34.8,19.7,253.5,459.9,2020,10,高雄市,31,8.17741935483871,14.83548387096774,4.121297419354838
畜試南區分所,26.5,33.3,21.2,279.5,545.1,2020,10,屏東縣,31,9.016129032258064,17.583870967741937,4.88479935483871
高雄農改,26.6,34.9,20.7,261.0,545.1,2020,10,屏東縣,31,8.419354838709678,17.583870967741937,4.88479935483871
花改蘭陽分場,22.7,31.2,17.7,135.3,191.3,2020,10,宜蘭縣,31,4.364516129032259,6.170967741935484,1.7142948387096772
花蓮農改,24.1,32.1,18,195.9,297.1,2020,10,花蓮縣,31,6.319354838709677,9.583870967741936,2.6623993548387097
東改班鳩分場,24.2,32.1,18,238.1,392.6,2020,10,臺東縣,31,7.680645161290323,12.66451612903226,3.518202580645162
東改賓朗果園,23.3,31.4,17.5,239.8,411.4,2020,10,臺東縣,31,7.735483870967743,13.270967741935484,3.6866748387096773
茶改東部分場,24.2,34.3,16.3,250.4,447.9,2020,10,臺東縣,31,8.07741935483871,14.448387096774193,4.0137619354838705
茶改北部分場,19.4,28.8,14.8,146.3,226.1,2020,11,新北市,30,4.876666666666667,7.536666666666666,2.093686
桃園農改,22.3,33,17.1,238.1,406.5,2020,11,桃園市,30,7.936666666666666,13.55,3.76419
茶改場,21.4,30.7,16.1,228.8,402.3,2020,11,桃園市,30,7.626666666666667,13.41,3.725298
農工中心,22,30.1,16.4,211.0,335.8,2020,11,桃園市,30,7.033333333333333,11.193333333333332,3.1095079999999995
桃改五峰分場,17.8,29.8,11.3,199.1,347.6,2020,11,新竹縣,30,6.636666666666667,11.586666666666668,3.218776
畜試北區分所,21.8,30.7,14.8,234.1,399.2,2020,11,苗栗縣,30,7.803333333333333,13.306666666666668,3.6965920000000003
苗改生物防治研究中心,20.8,33,13.6,242.2,423.4,2020,11,苗栗縣,30,8.073333333333332,14.113333333333332,3.920683999999999
苗栗農改,21.9,32.4,14.5,236.1,408.1,2020,11,苗栗縣,30,7.87,13.603333333333332,3.7790059999999994
種苗繁殖,20.6,29.4,13.5,253.9,430.9,2020,11,台中市,30,8.463333333333333,14.363333333333332,3.9901339999999994
農業試驗所,23.5,33.4,16.7,230.2,393.3,2020,11,台中市,30,7.673333333333333,13.11,3.641958
臺中農改,23.1,31.9,17.5,247.1,409.5,2020,11,彰化縣,30,8.236666666666666,13.65,3.79197
臺大溪頭,17,26.3,10.7,165.5,275.7,2020,11,南投縣,30,5.516666666666667,9.19,2.5529819999999996
茶改中部分場,20.1,28.9,14.2,233.2,388.7,2020,11,南投縣,30,7.773333333333331,12.956666666666669,3.5993620000000006
茶改南部分場,21.4,31.2,15.3,228.9,341.5,2020,11,南投縣,30,7.63,11.383333333333333,3.1622899999999996
南改斗南分場,23.2,33.9,16.6,242.2,390.8,2020,11,雲林縣,30,8.073333333333332,13.026666666666667,3.618808
農試嘉義分所,22.8,32.2,16,233.4,368.6,2020,11,嘉義市,30,7.78,12.286666666666669,3.4132360000000004
南改義竹分場,23.1,32.6,16.7,238.3,384.4,2020,11,嘉義縣,30,7.943333333333333,12.813333333333333,3.559544
畜試所,23.4,32.4,17.1,232.3,368.1,2020,11,臺南市,30,7.743333333333334,12.27,3.408606
臺南農改,23.2,33.2,16.5,233.4,365.9,2020,11,臺南市,30,7.78,12.196666666666664,3.388233999999999
農試鳳山分所,24.5,31.9,18.9,245.5,381.1,2020,11,高雄市,30,8.183333333333334,12.703333333333337,3.5289860000000006
高改旗南分場,24,32.8,17.4,237.5,395.6,2020,11,高雄市,30,7.916666666666667,13.186666666666667,3.663256
畜試南區分所,24.8,31.5,19.2,238.9,433.8,2020,11,屏東縣,30,7.963333333333334,14.46,4.0169880000000004
高雄農改,24.6,33.5,18.7,242.8,490.1,2020,11,屏東縣,30,8.093333333333334,16.336666666666666,4.538326
花改蘭陽分場,21.2,31.3,16.5,124.4,191.9,2020,11,宜蘭縣,30,4.1466666666666665,6.3966666666666665,1.776994
花蓮農改,22.5,30.4,17.1,195.8,280.1,2020,11,花蓮縣,30,6.526666666666667,9.336666666666668,2.593726
東改班鳩分場,22.5,30.3,17,204.1,300.4,2020,11,臺東縣,30,6.803333333333333,10.013333333333332,2.7817039999999995
東改賓朗果園,21.6,29.3,16.4,210.1,330.8,2020,11,臺東縣,30,7.003333333333333,11.026666666666667,3.063208
茶改東部分場,22.4,31.8,15,214.6,332.6,2020,11,臺東縣,30,7.153333333333333,11.086666666666668,3.079876
茶改北部分場,14.9,22.3,3.4,79.9,108.7,2020,12,新北市,31,2.57741935483871,3.5064516129032257,0.974092258064516
桃園農改,17.2,24.5,6.2,160.2,199.3,2020,12,桃園市,31,5.16774193548387,6.429032258064517,1.7859851612903226
茶改場,16.2,22.8,4.9,140.1,191.3,2020,12,桃園市,31,4.519354838709678,6.170967741935484,1.7142948387096772
農工中心,16.7,23.1,5.3,114.4,160.7,2020,12,桃園市,31,3.6903225806451614,5.183870967741935,1.4400793548387096
桃改五峰分場,13.2,22.8,-0.3,134.3,193.4,2020,12,新竹縣,31,4.33225806451613,6.238709677419355,1.733113548387097
畜試北區分所,17.5,25.3,6.3,187.0,243.6,2020,12,苗栗縣,31,6.032258064516129,7.858064516129032,2.182970322580645
